KLVR Charger Detection Monitor - Started 2025-08-18 11:42:50
Monitoring: https://supply-institution-fellow-databases.trycloudflare.com
============================================================

#  1 11:42:50 | [AA TEST] Total: 48 | Correct AA: 47 | Misdetected as AAA:  1 | 🚨 MISDETECTION!
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV
#260 11:45:38 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | ✅ All correct
#261 11:45:39 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | ✅ All correct
#262 11:45:40 | [AA TEST] Total: 24 | Correct AA: 24 | Misdetected as AAA:  0 | ✅ All correct
    📥 BATTERY COUNT: 0 → 24
#263 11:45:40 | [AA TEST] Total: 48 | Correct AA: 46 | Misdetected as AAA:  2 | 🚨 MISDETECTION!
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1588mV | Δ=   8mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1562mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1542mV | Δ=  -2mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1626mV | AAA_OFF=1628mV | Δ=  -2mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1584mV | Δ=   4mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1516mV | Δ=   4mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1544mV | Δ=   4mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1596mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1584mV | Δ=   8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1558mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1640mV | AAA_OFF=1614mV | Δ=  26mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1606mV | Δ=  -4mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1554mV | Δ=   8mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1600mV | Δ=   8mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1502mV | AAA_OFF=1604mV | Δ=-102mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1594mV | Δ=  20mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1606mV | Δ=  12mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1586mV | Δ=  12mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1592mV | Δ=  -4mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1550mV | Δ=   6mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1624mV | AAA_OFF=1602mV | Δ=  22mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1536mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1554mV | Δ=  12mV
    🚨 SLOT 28: KLVR-AAA | AAA_ON=1608mV | AAA_OFF= 482mV | Δ=1126mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1586mV | Δ=  -2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1550mV | Δ=   8mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1594mV | Δ=  -6mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1594mV | Δ=   4mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1574mV | Δ=   6mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1522mV | AAA_OFF=1518mV | Δ=   4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1596mV | Δ= -38mV
    🚨 SLOT 37: KLVR-AAA | AAA_ON=1522mV | AAA_OFF=   8mV | Δ=1514mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1620mV | AAA_OFF=1596mV | Δ=  24mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1544mV | Δ=   2mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1546mV | Δ=   2mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1564mV | Δ=   6mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1556mV | Δ=   2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1594mV | Δ=   2mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1592mV | Δ=  16mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1584mV | Δ=  10mV
    🚨🚨 AA MISDETECTION ALERT! 2 AA batteries detected as AAA!
    🔬 SLOT 28 DETAILS: Detected=KLVR-AAA | AAA_ON=1608mV | AAA_OFF=482mV | Δ=1126mV
    🔬 SLOT 37 DETAILS: Detected=KLVR-AAA | AAA_ON=1522mV | AAA_OFF=8mV | Δ=1514mV
    📥 BATTERY COUNT: 24 → 48
#264 11:45:41 | [AA TEST] Total: 48 | Correct AA: 46 | Misdetected as AAA:  2 | 🚨 MISDETECTION!
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1588mV | Δ=   8mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1562mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1542mV | Δ=  -2mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1626mV | AAA_OFF=1628mV | Δ=  -2mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1584mV | Δ=   4mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1516mV | Δ=   4mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1544mV | Δ=   4mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1596mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1584mV | Δ=   8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1558mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1640mV | AAA_OFF=1614mV | Δ=  26mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1606mV | Δ=  -4mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1554mV | Δ=   8mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1600mV | Δ=   8mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1502mV | AAA_OFF=1604mV | Δ=-102mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1594mV | Δ=  20mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1606mV | Δ=  12mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1586mV | Δ=  12mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1592mV | Δ=  -4mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1550mV | Δ=   6mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1624mV | AAA_OFF=1602mV | Δ=  22mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1536mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1554mV | Δ=  12mV
    🚨 SLOT 28: KLVR-AAA | AAA_ON=1608mV | AAA_OFF= 482mV | Δ=1126mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1586mV | Δ=  -2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1550mV | Δ=   8mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1594mV | Δ=  -6mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1594mV | Δ=   4mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1574mV | Δ=   6mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1522mV | AAA_OFF=1518mV | Δ=   4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1596mV | Δ= -38mV
    🚨 SLOT 37: KLVR-AAA | AAA_ON=1522mV | AAA_OFF=   8mV | Δ=1514mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1620mV | AAA_OFF=1596mV | Δ=  24mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1544mV | Δ=   2mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1546mV | Δ=   2mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1564mV | Δ=   6mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1556mV | Δ=   2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1594mV | Δ=   2mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1592mV | Δ=  16mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1584mV | Δ=  10mV
    🚨🚨 AA MISDETECTION ALERT! 2 AA batteries detected as AAA!
    🔬 SLOT 28 DETAILS: Detected=KLVR-AAA | AAA_ON=1608mV | AAA_OFF=482mV | Δ=1126mV
    🔬 SLOT 37 DETAILS: Detected=KLVR-AAA | AAA_ON=1522mV | AAA_OFF=8mV | Δ=1514mV
#265 11:45:42 | [AA TEST] Total: 48 | Correct AA: 46 | Misdetected as AAA:  2 | 🚨 MISDETECTION!
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1588mV | Δ=   8mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1562mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1542mV | Δ=  -2mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1626mV | AAA_OFF=1628mV | Δ=  -2mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1584mV | Δ=   4mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1516mV | Δ=   4mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1544mV | Δ=   4mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1596mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1584mV | Δ=   8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1558mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1640mV | AAA_OFF=1614mV | Δ=  26mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1606mV | Δ=  -4mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1554mV | Δ=   8mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1600mV | Δ=   8mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1502mV | AAA_OFF=1604mV | Δ=-102mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1594mV | Δ=  20mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1606mV | Δ=  12mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1586mV | Δ=  12mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1592mV | Δ=  -4mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1550mV | Δ=   6mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1624mV | AAA_OFF=1602mV | Δ=  22mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1536mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1554mV | Δ=  12mV
    🚨 SLOT 28: KLVR-AAA | AAA_ON=1608mV | AAA_OFF= 482mV | Δ=1126mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1586mV | Δ=  -2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1550mV | Δ=   8mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1594mV | Δ=  -6mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1594mV | Δ=   4mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1574mV | Δ=   6mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1522mV | AAA_OFF=1518mV | Δ=   4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1596mV | Δ= -38mV
    🚨 SLOT 37: KLVR-AAA | AAA_ON=1522mV | AAA_OFF=   8mV | Δ=1514mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1620mV | AAA_OFF=1596mV | Δ=  24mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1544mV | Δ=   2mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1546mV | Δ=   2mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1564mV | Δ=   6mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1556mV | Δ=   2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1594mV | Δ=   2mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1592mV | Δ=  16mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1584mV | Δ=  10mV
    🚨🚨 AA MISDETECTION ALERT! 2 AA batteries detected as AAA!
    🔬 SLOT 28 DETAILS: Detected=KLVR-AAA | AAA_ON=1608mV | AAA_OFF=482mV | Δ=1126mV
    🔬 SLOT 37 DETAILS: Detected=KLVR-AAA | AAA_ON=1522mV | AAA_OFF=8mV | Δ=1514mV
#266 11:45:42 | [AA TEST] Total: 48 | Correct AA: 46 | Misdetected as AAA:  2 | 🚨 MISDETECTION!
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1588mV | Δ=   8mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1562mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1542mV | Δ=  -2mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1626mV | AAA_OFF=1628mV | Δ=  -2mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1584mV | Δ=   4mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1516mV | Δ=   4mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1544mV | Δ=   4mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1596mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1584mV | Δ=   8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1558mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1640mV | AAA_OFF=1614mV | Δ=  26mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1606mV | Δ=  -4mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1554mV | Δ=   8mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1600mV | Δ=   8mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1502mV | AAA_OFF=1604mV | Δ=-102mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1594mV | Δ=  20mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1606mV | Δ=  12mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1586mV | Δ=  12mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1592mV | Δ=  -4mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1550mV | Δ=   6mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1624mV | AAA_OFF=1602mV | Δ=  22mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1536mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1554mV | Δ=  12mV
    🚨 SLOT 28: KLVR-AAA | AAA_ON=1608mV | AAA_OFF= 482mV | Δ=1126mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1586mV | Δ=  -2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1550mV | Δ=   8mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1594mV | Δ=  -6mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1594mV | Δ=   4mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1574mV | Δ=   6mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1522mV | AAA_OFF=1518mV | Δ=   4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1596mV | Δ= -38mV
    🚨 SLOT 37: KLVR-AAA | AAA_ON=1522mV | AAA_OFF=   8mV | Δ=1514mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1620mV | AAA_OFF=1596mV | Δ=  24mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1544mV | Δ=   2mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1546mV | Δ=   2mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1592mV | Δ=  22mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1564mV | Δ=   6mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1556mV | Δ=   2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1594mV | Δ=   2mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1592mV | Δ=  16mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1584mV | Δ=  10mV
    🚨🚨 AA MISDETECTION ALERT! 2 AA batteries detected as AAA!
    🔬 SLOT 28 DETAILS: Detected=KLVR-AAA | AAA_ON=1608mV | AAA_OFF=482mV | Δ=1126mV
    🔬 SLOT 37 DETAILS: Detected=KLVR-AAA | AAA_ON=1522mV | AAA_OFF=8mV | Δ=1514mV
#267 11:45:43 | [AA TEST] Total: 48 | Correct AA: 46 | Misdetected as AAA:  2 | 🚨 MISDETECTION!
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1588mV | Δ=   8mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1562mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1542mV | Δ=  -2mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1626mV | AAA_OFF=1628mV | Δ=  -2mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1584mV | Δ=   4mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1516mV | Δ=   4mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1544mV | Δ=   4mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1596mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1584mV | Δ=   8mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1558mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1640mV | AAA_OFF=1614mV | Δ=  26mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1602mV | AAA_OFF=1606mV | Δ=  -4mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1594mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1554mV | Δ=   8mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1608mV | AAA_OFF=1600mV | Δ=   8mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1502mV | AAA_OFF=1604mV | Δ=-102mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1614mV | AAA_OFF=1594mV | Δ=  20mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1618mV | AAA_OFF=1606mV | Δ=  12mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1586mV | Δ=  12mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1592mV | Δ=  -4mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1550mV | Δ=   6mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1558mV | Δ=   6mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1624mV | AAA_OFF=1602mV | Δ=  22mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1588mV | Δ=   2mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1536mV | Δ=   6mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1554mV | Δ=  12mV
    🚨 SLOT 28: KLVR-AAA | AAA_ON=1608mV | AAA_OFF= 482mV | Δ=1126mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1584mV | AAA_OFF=1586mV | Δ=  -2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1550mV | Δ=   8mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1594mV | Δ=  -6mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1594mV | Δ=   4mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1574mV | Δ=   6mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1522mV | AAA_OFF=1518mV | Δ=   4mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1596mV | Δ= -38mV
