KLVR Charger Detection Monitor - Started 2025-08-26 15:25:24
Monitoring: http://10.110.73.155:8000
============================================================

#  1 15:25:24 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1522mV | Δ=  18mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1552mV | Δ=   8mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1576mV | Δ= -38mV | Cycle=2
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1584mV | Δ= -26mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1544mV | Δ=  20mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1536mV | AAA_OFF=1552mV | Δ= -16mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1584mV | Δ= -32mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1566mV | Δ= -10mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1550mV | Δ=   0mV | Cycle=1
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV | Cycle=2
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1580mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1538mV | AAA_OFF=1564mV | Δ= -26mV | Cycle=3
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1582mV | Δ=   0mV | Cycle=1
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1568mV | Δ= -12mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1584mV | Δ= -34mV | Cycle=1
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1580mV | Δ= -16mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=   4mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1564mV | Δ=  12mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1562mV | Δ= -18mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1540mV | Δ=   0mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON= -34mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1546mV | Δ= -14mV | Cycle=2
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1550mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1542mV | Δ= -22mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1556mV | Δ= -14mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1572mV | Δ= -12mV | Cycle=1
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1562mV | Δ= -14mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1596mV | Δ= -36mV | Cycle=2
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1570mV | Δ= -12mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1540mV | Δ=   6mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1550mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1532mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=  -2mV | Cycle=2
#172 15:27:31 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#173 15:27:32 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#174 15:27:33 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#175 15:27:33 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#176 15:27:34 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#177 15:27:35 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#178 15:27:35 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#179 15:27:36 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#180 15:27:37 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#181 15:27:38 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1588mV | Δ= -40mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1560mV | Δ= -30mV | Cycle=3
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1552mV | Δ=   8mV | Cycle=3
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1540mV | Δ=   6mV | Cycle=1
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1598mV | Δ= -48mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1536mV | AAA_OFF=1542mV | Δ=  -6mV | Cycle=3
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1560mV | Δ= -12mV | Cycle=1
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1592mV | Δ= -40mV | Cycle=3
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1564mV | Δ=   4mV | Cycle=3
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1558mV | Δ= -14mV | Cycle=3
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1548mV | Δ= -20mV | Cycle=2
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1584mV | Δ= -36mV | Cycle=1
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1552mV | Δ=   8mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON= -30mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1584mV | Δ= -26mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1544mV | Δ=  20mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1536mV | AAA_OFF=1552mV | Δ= -16mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1574mV | Δ=  -8mV | Cycle=1
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1564mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1546mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV | Cycle=2
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1580mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1546mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1586mV | Δ=   2mV | Cycle=3
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1568mV | Δ= -12mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=   6mV | AAA_OFF=   0mV | Δ=   0mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1576mV | Δ= -10mV | Cycle=1
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1572mV | Δ=   0mV | Cycle=1
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1564mV | Δ=  12mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1560mV | Δ=   0mV | Cycle=2
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1562mV | Δ= -18mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1540mV | Δ=   0mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1612mV | Δ= -32mV | Cycle=3
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1546mV | Δ= -14mV | Cycle=2
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1550mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1542mV | Δ= -22mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1556mV | Δ= -14mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1572mV | Δ= -12mV | Cycle=1
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1562mV | Δ= -14mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1578mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1570mV | Δ= -12mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1540mV | Δ=   6mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1550mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1532mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=  -2mV | Cycle=2
#182 15:27:38 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#183 15:27:39 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#184 15:27:40 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#185 15:27:41 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#186 15:27:41 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#187 15:27:42 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#188 15:27:43 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#189 15:27:44 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#190 15:27:44 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#191 15:27:45 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1588mV | Δ= -40mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1576mV | Δ= -44mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1552mV | Δ=   8mV | Cycle=3
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1540mV | Δ=   6mV | Cycle=1
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1600mV | Δ= -46mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1552mV | Δ=  -2mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1536mV | AAA_OFF=1542mV | Δ=  -6mV | Cycle=3
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1598mV | Δ= -50mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON= -32mV | AAA_OFF= -42mV | Δ=   0mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1564mV | Δ=   4mV | Cycle=3
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1558mV | Δ= -14mV | Cycle=3
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1548mV | Δ= -20mV | Cycle=2
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1574mV | Δ= -14mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1552mV | Δ=   8mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1534mV | Δ=   0mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1582mV | Δ= -26mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1544mV | Δ=  20mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1536mV | AAA_OFF=1552mV | Δ= -16mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1592mV | Δ= -40mV | Cycle=3
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1586mV | Δ= -24mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1546mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV | Cycle=2
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1580mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1546mV | Δ=   0mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1574mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1568mV | Δ= -12mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1564mV | Δ= -18mV | Cycle=2
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV | Cycle=1
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1576mV | Δ=   4mV | Cycle=1
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1564mV | Δ=  12mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1568mV | Δ=   0mV | Cycle=3
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1562mV | Δ= -18mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1540mV | Δ=   0mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1580mV | Δ= -14mV | Cycle=3
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1546mV | Δ= -14mV | Cycle=2
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1550mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1542mV | Δ= -22mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1556mV | Δ= -14mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1572mV | Δ= -12mV | Cycle=1
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1562mV | Δ= -14mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1578mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1570mV | Δ= -12mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1540mV | Δ=   6mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1550mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1532mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=  -2mV | Cycle=2
#192 15:27:46 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#193 15:27:47 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#194 15:27:47 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#195 15:27:48 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#196 15:27:49 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#197 15:27:50 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#198 15:27:50 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#199 15:27:51 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#200 15:27:52 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#201 15:27:53 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1588mV | Δ= -40mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1576mV | Δ= -44mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1552mV | Δ=   8mV | Cycle=3
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1540mV | Δ=   6mV | Cycle=1
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1600mV | Δ= -46mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1552mV | Δ=  -2mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1536mV | AAA_OFF=1542mV | Δ=  -6mV | Cycle=3
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1598mV | Δ= -50mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON= -32mV | AAA_OFF= -42mV | Δ=   0mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1564mV | Δ=   4mV | Cycle=3
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1558mV | Δ= -14mV | Cycle=3
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1548mV | Δ= -20mV | Cycle=2
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1574mV | Δ= -14mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1552mV | Δ=   8mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1534mV | Δ=   0mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1582mV | Δ= -26mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1544mV | Δ=  20mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1536mV | AAA_OFF=1552mV | Δ= -16mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1592mV | Δ= -40mV | Cycle=3
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1586mV | Δ= -24mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1546mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV | Cycle=2
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1580mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1546mV | Δ=   0mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1574mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1568mV | Δ= -12mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1564mV | Δ= -18mV | Cycle=2
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV | Cycle=1
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1576mV | Δ=   4mV | Cycle=1
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1564mV | Δ=  12mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1568mV | Δ=   0mV | Cycle=3
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1562mV | Δ= -18mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1540mV | Δ=   0mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1580mV | Δ= -14mV | Cycle=3
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1546mV | Δ= -14mV | Cycle=2
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1550mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1520mV | AAA_OFF=1542mV | Δ= -22mV | Cycle=2
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1556mV | Δ= -14mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1572mV | Δ= -12mV | Cycle=1
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1562mV | Δ= -14mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1572mV | Δ=   2mV | Cycle=1
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1570mV | Δ= -12mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1540mV | Δ=   6mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1550mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1532mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV | Cycle=1
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=  -2mV | Cycle=2
#202 15:27:54 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#203 15:27:54 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#204 15:27:55 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#205 15:27:56 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#206 15:27:57 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#207 15:27:57 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#208 15:27:58 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#209 15:27:59 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#210 15:28:00 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#211 15:28:00 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1588mV | Δ= -40mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1538mV | Δ= -10mV | Cycle=2
